,Region_Code,Division_Code,Municipality_Code,Full_Division_Code,Full_Municipality_Code,BEIS_School_ID,Implementing_Unit,Modified_COC,School_Type,Enroll_G7_M,Enroll_G7_F,Enroll_G8_M,Enroll_G8_F,Enroll_G9_M,Enroll_G9_F,Enroll_G10_M,Enroll_G10_F,Enroll_SNEd_NGJHS_M,Enroll_SNEd_NGJHS_F,Enroll_Total_JHS_M,Enroll_Total_JHS_F,Enroll_Total_JHS_All,Dropout_Rate_G7_M,Dropout_Rate_G7_F,Dropout_Rate_G8_M,Dropout_Rate_G8_F,Dropout_Rate_G9_M,Dropout_Rate_G9_F,Dropout_Rate_G10_M,Dropout_Rate_G10_F,Dropout_Rate_SNEd_NGJHS_M,Dropout_Rate_SNEd_NGJHS_F,Dropout_Rate_Total_JHS_M,Dropout_Rate_Total_JHS_F,Dropout_Rate_Total_JHS_All,JHS_Instructional_Rooms,JHS_Classroom_Ratio,JHS_Seats,JHS_Seat_Ratio,JHS_Toilet,JHS_Toilet_Ratio,JHS_Computer,JHS_Computer_Ratio,JHS_Teacher,JHS_Teacher_Ratio,Cancel_2016,Cancel_2017,Cancel_2018,Cancel_2019,Cancel_2020,Cancel_2021,Cancel_2022,Cancel_2023,Cancel_Total_20162023,Cancel_Average_20162023,Pilot_Cancel,Pilot_Ratio,Pilot_Shift
2421,15,4,1,1504,150401,305407,1,4,1,167,143,146,165,200,225,194,187,0,0,707,720,1427,0.0359,0.014,0.0274,0.0061,0.03,0.0178,0.0155,0.0374,0,0,0.0269,0.0194,0.0231,25,57.08,514,3,52,27.44,17,83.94117647,71,20.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2422,15,4,1,1504,150401,305409,1,4,1,231,176,253,244,254,230,286,271,13,7,1037,928,1965,0.0563,0.0455,0.0198,0.0164,0.0354,0.0174,0.042,0.0295,0,0,0.0376,0.0259,0.0321,43,45.7,-999,2,93,21.13,396,4.962121212,103,19.08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2423,15,4,1,1504,150401,320002,0,4,1,189,180,214,157,188,236,245,228,0,0,836,801,1637,0.0053,0.0056,0.0093,0,0.0106,0.0085,0.0082,0,0,0,0.0084,0.0037,0.0061,36,45.47,185,9,45,36.38,459,3.566448802,86,19.03,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2424,15,4,1,1504,150401,305408,0,4,1,288,293,290,277,253,257,203,216,27,27,1061,1070,2131,0.0174,0.0102,0.0345,0.0217,0.0119,0.0039,0.0246,0.0231,0,0.037,0.0217,0.015,0.0183,35,60.89,427,5,38,56.08,347,6.141210375,84,25.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2425,15,13,1,1513,151301,305414,1,4,1,354,279,411,334,401,389,461,394,0,0,1627,1396,3023,0,0,0,0,0,0,0,0.0025,0,0,0,7.00E-04,3.00E-04,-999,-999,-999,2,4,755.75,102,29.6372549,105,28.79,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2426,15,13,1,1513,151301,305421,0,4,1,587,542,681,615,814,728,765,727,0,0,2847,2612,5459,0.0068,0.0055,0.0088,0.0049,0.0111,0.0055,0.0065,0.0069,0,0,0.0084,0.0057,0.0071,64,85.3,-999,2,40,136.48,10,545.9,190,28.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2427,15,13,1,1513,151301,305418,0,4,1,511,454,566,541,656,617,639,631,0,0,2372,2243,4615,0.0039,0,0.0035,0.0018,0.0046,0.0081,0.0031,0.0032,0,0,0.0038,0.0036,0.0037,81,56.98,-999,2,126,36.63,2399,1.923718216,189,24.42,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2428,15,11,1,1511,151101,305975,0,4,1,157,146,181,127,169,153,198,159,0,0,705,585,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,12,107.5,425,3,15,86,1067,1.208997188,46,28.04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2429,15,11,1,1511,151101,320202,0,4,1,78,57,70,59,113,90,113,95,0,0,374,301,675,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42.19,320,2,15,45,753,0.896414343,54,12.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2430,15,11,1,1511,151101,300553,0,4,1,348,365,325,309,385,415,332,373,0,0,1390,1462,2852,0,0,0,0,0,0.0024,0,0.0054,0,0,0,0.0021,0.0011,32,89.13,-999,2,36,79.22,1136,2.51056338,166,17.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2431,15,11,1,1511,151101,305974,0,4,1,189,154,198,187,234,200,267,271,0,0,888,812,1700,0.0212,0.0195,0.0051,0.0107,0.0043,0.005,0.0037,0.0037,0,0,0.0079,0.0086,0.0082,13,130.77,652,3,18,94.44,600,2.833333333,57,29.82,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2432,15,11,1,1511,151101,305976,0,4,1,176,121,190,157,197,191,197,169,0,0,760,638,1398,0,0,0,0,0,0.0105,0,0,0,0,0,0.0031,0.0014,19,73.58,251,6,19,73.58,103,13.57281553,47,29.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2433,15,3,1,1503,150301,305431,0,4,1,432,460,413,460,531,537,557,549,32,23,1965,2029,3994,0.0301,0.0065,0.0339,0.0239,0.0207,0.0168,0.0215,0.0146,0,0,0.0254,0.0153,0.0203,29,137.72,-999,2,16,249.63,317,12.59936909,391,10.21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2434,15,3,1,1503,150301,305433,0,4,1,323,291,306,273,324,356,347,351,0,0,1300,1271,2571,0.0402,0.0275,0.0425,0.0183,0.0309,0.014,0.0259,0.0313,0,0,0.0346,0.0228,0.0288,31,82.94,-999,2,18,142.83,261,9.850574713,109,23.59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2435,15,3,1,1503,150301,320302,0,4,1,326,264,355,291,342,314,295,277,0,0,1318,1146,2464,0,0,0,0,0,0.0032,0,0.0072,0,0,0,0.0026,0.0012,31,79.48,-999,2,40,61.6,241,10.22406639,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2436,15,3,1,1503,150301,320303,0,4,1,164,159,145,136,153,134,130,136,0,0,592,565,1157,0,0,0,0,0.0196,0.0149,0,0,0,0,0.0051,0.0035,0.0043,21,55.1,733,2,37,31.27,129,8.968992248,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2437,15,3,1,1503,150301,305434,0,4,1,374,378,405,420,378,431,449,375,0,0,1606,1604,3210,0.0535,0.0476,0.0296,0.0286,0.0344,0.0232,0.0267,0.0213,0,0,0.0355,0.0299,0.0327,47,68.3,-999,1,53,60.57,197,16.29441624,379,8.47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2438,15,3,1,1503,150301,320305,0,4,1,188,181,225,195,175,125,246,200,0,0,834,701,1535,0.0266,0,0.0178,0.0103,0.0114,0,0.0041,0.01,0,0,0.0144,0.0057,0.0104,16,95.94,870,2,23,66.74,102,15.04901961,155,9.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2439,15,3,1,1503,150301,320306,0,4,1,409,340,424,380,395,385,411,448,0,0,1639,1553,3192,0,0,0,0,0,0,0,0,0,0,0,0,0,27,118.22,-999,2,15,212.8,20,159.6,108,29.56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2440,15,16,1,1516,151601,305567,0,4,1,190,158,232,196,241,233,228,222,0,0,891,809,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,20,85,915,2,41,41.46,630,2.698412698,69,24.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2441,15,16,1,1516,151601,305568,0,4,1,155,154,181,181,165,181,194,193,0,0,695,709,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,16,87.75,900,2,17,82.59,344,4.081395349,57,24.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2442,15,16,1,1516,151601,305705,0,4,1,152,152,129,143,113,123,123,162,0,0,517,580,1097,0.0197,0.0066,0.031,0.021,0.0177,0,0.0244,0,0,0,0.0232,0.0069,0.0146,25,43.88,-999,1,53,20.7,13,84.38461538,45,24.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2443,15,16,1,1516,151601,305707,0,4,1,108,106,104,112,129,102,134,135,0,0,475,455,930,0,0.0189,0.0769,0.0446,0.0078,0.0098,0.0299,0.0074,0,0,0.0274,0.0198,0.0237,20,46.5,415,2,50,18.6,58,16.03448276,64,14.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2444,15,16,1,1516,151601,305566,0,4,1,122,101,147,139,151,142,149,154,0,0,569,536,1105,0.0902,0.0099,0.0272,0.0072,0.0397,0.0282,0.0537,0.013,0,0,0.051,0.0149,0.0335,13,85,541,2,32,34.53,203,5.443349754,52,21.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2445,15,16,1,1516,151601,320408,0,4,1,161,182,187,163,187,220,193,177,0,0,728,742,1470,0.0124,0.0165,0,0,0.0053,0,0,0.0056,0,0,0.0041,0.0054,0.0048,32,45.94,827,2,39,37.69,385,3.818181818,63,23.33,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2446,15,5,1,1505,150501,305448,0,4,1,81,71,96,70,84,80,88,84,0,0,349,305,654,0,0,0,0,0,0,0,0,0,0,0,0,0,10,65.4,585,1,0,-999,360,1.816666667,44,14.86,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2447,15,5,1,1505,150501,320501,0,4,1,259,227,239,227,305,310,323,325,0,0,1126,1089,2215,0,0,0,0,0,0,0,0,0,0,0,0,0,11,201.36,683,3,10,221.5,765,2.895424837,80,27.69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2448,15,5,1,1505,150501,305451,1,4,1,217,195,208,188,211,201,232,218,0,0,868,802,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,14,119.29,911,2,42,39.76,636,2.625786164,92,18.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2449,15,15,2,1515,151502,305461,1,4,2,152,160,146,149,158,166,167,145,0,0,623,620,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,18,69.06,600,2,27,46.04,114,10.90350877,152,8.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2450,15,15,2,1515,151502,320612,0,4,1,132,105,123,151,141,167,137,137,0,0,533,560,1093,0.0076,0.0286,0.0163,0.0199,0.0284,0.012,0,0.0219,0,0,0.0131,0.0196,0.0165,15,72.87,900,1,20,54.65,32,34.15625,36,30.36,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2451,15,9,1,1509,150901,320701,0,4,1,345,338,357,340,394,339,352,342,0,0,1448,1359,2807,0.0232,0.0059,0.0028,0.0088,0.0355,0.0118,0.0142,0.0322,0,0,0.0193,0.0147,0.0171,44,63.8,-999,2,77,36.45,162,17.32716049,105,26.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2452,15,9,1,1509,150901,305470,0,4,2,705,600,540,554,608,600,530,565,36,23,2419,2342,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,144,33.06,-999,1,266,17.9,398,11.96231156,228,20.88,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2453,15,9,1,1509,150901,305471,0,4,2,375,423,343,300,363,376,385,381,0,0,1466,1480,2946,0.0107,0,0,0,0.0055,0.008,0,0,0,0,0.0041,0.002,0.0031,51,57.76,-999,2,27,109.11,200,14.73,214,13.77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2454,15,9,1,1509,150901,320702,0,4,3,314,291,297,294,334,378,374,400,0,0,1319,1363,2682,0.0064,0,0,0.0068,0.003,0,0.0053,0.0025,0,0,0.0038,0.0022,0.003,27,99.33,-999,2,58,46.24,686,3.909620991,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2455,17,7,1,1707,170701,302789,0,2,1,206,171,198,202,239,244,247,237,0,0,890,854,1744,0.0388,0.0175,0.0051,0.005,0.0167,0.0041,0.0891,0.0295,0,0,0.0393,0.0141,0.0269,22,77.78,-999,1,24,71.79,0,-999,64,27.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2456,17,5,1,1705,170501,501108,0,1,1,20,29,15,29,14,16,21,19,0,0,70,93,163,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32.43,-999,0,4,37.83,6,27.16666667,7,23.29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2457,17,1,1,1701,170101,500189,0,1,1,95,115,152,129,145,141,153,137,0,0,545,522,1067,0,0.0174,0.0066,0,0.0138,0.0213,0.0261,0.0073,0,0,0.0128,0.0115,0.0122,25,43.47,909,1,40,26.75,89,11.98876404,38,28.08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2458,17,4,1,1704,170401,303166,0,2,1,100,83,87,93,99,95,82,77,0,0,368,348,716,0.04,0.012,0.046,0.0108,0.0404,0.0421,0.1098,0.0519,0,0,0.0571,0.0287,0.0433,13,53.37,300,2,14,50.7,144,4.972222222,26,27.54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2459,17,4,1,1704,170401,303167,1,2,1,169,161,208,168,210,196,209,194,0,0,796,719,1515,0.0414,0.0124,0.0192,0.0119,0.0048,0,0.0048,0,0,0,0.0163,0.0056,0.0112,18,84.26,715,2,26,58.33,43,35.23255814,55,27.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2460,17,2,1,1702,170201,303221,1,2,2,328,306,333,356,381,361,420,414,0,0,1462,1437,2899,0,0.0033,0,0,0,0,0.0024,0,0,0,7.00E-04,7.00E-04,7.00E-04,64,45.27,-999,2,57,51.11,50,57.98,239,12.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2461,17,8,1,1708,170801,302591,1,2,1,107,87,108,106,149,135,135,142,0,0,499,470,969,0.028,0,0.0093,0.0094,0.0201,0.0074,0.0148,0,0,0,0.018,0.0043,0.0114,19,50.79,569,2,20,49.03,86,11.26744186,45,21.53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2462,17,1,1,1701,170101,302712,0,2,2,363,359,403,381,461,451,494,451,0,0,1721,1642,3363,0,0,0,0,0,0,0,0,0,0,0,0,0,64,52.57,-999,1,65,52.03,100,33.63,132,25.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2463,17,1,1,1701,170101,302701,1,2,1,536,460,558,514,638,658,624,614,0,0,2356,2246,4602,0.0299,0.0043,0.0036,0.0039,0.0784,0.0228,0.0353,0.0179,0,0,0.0382,0.0134,0.0261,113,40.64,-999,1,122,37.64,448,10.27232143,204,22.56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2464,17,3,1,1703,170301,302730,0,2,2,501,502,506,539,561,520,642,575,0,0,2210,2136,4346,0.01,0.004,0.0198,0.0074,0.025,0.0058,0.0483,0.0104,0,0,0.0271,0.007,0.0173,65,66.54,-999,1,63,69.1,259,16.77992278,174,24.98,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2465,17,9,1,1709,170901,302775,0,2,1,352,390,382,401,431,415,365,385,0,0,1530,1591,3121,0.0597,0.0282,0.1204,0.0449,0.0626,0.0169,0.0274,0.0156,0,0,0.068,0.0264,0.0468,63,49.56,-999,1,65,47.83,127,24.57480315,179,17.44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2466,17,5,1,1705,170501,302625,1,2,1,272,235,230,259,297,247,334,309,0,0,1133,1050,2183,0.0037,0,0.0087,0,0.0067,0.0081,0.003,0,0,0,0.0053,0.0019,0.0037,39,56.43,-999,1,32,67.49,99,22.05050505,155,14.08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2467,17,6,1,1706,170601,302649,1,2,2,310,298,327,320,330,303,342,383,0,0,1309,1304,2613,0.0129,0.0067,0.0336,0.0094,0.0121,0.0099,0.0263,0.0104,0,0,0.0214,0.0092,0.0153,49,53.67,-999,2,96,27.15,50,52.26,101,25.87,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2468,17,6,1,1706,170601,302587,1,2,1,120,92,116,126,145,132,126,95,0,0,507,445,952,0.0167,0.0109,0.0172,0,0,0,0.0317,0.0105,0,0,0.0158,0.0045,0.0105,15,62.09,280,3,14,68,5,190.4,40,23.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2469,17,6,1,1706,170601,302681,0,2,1,72,63,88,62,74,65,68,56,0,0,302,246,548,0.0556,0.0159,0,0.0484,0.0405,0.0615,0.0441,0.0893,0,0,0.0331,0.0528,0.042,7,75.1,109,5,5,107.29,1,548,18,30.44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2470,1,6,6,106,10606,300120,0,2,2,108,114,148,147,163,140,145,173,0,0,564,574,1138,0,0,0.0068,0,0.0245,0.0143,0.0276,0.0116,0,0,0.016,0.007,0.0114,34,33.45,-999,1,36,31.66,0,-999,55,20.69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2471,1,10,1,110,11001,300391,1,2,1,170,151,168,160,175,170,182,170,0,0,695,651,1346,0.0471,0.0265,0.0595,0.025,0.0343,0.0235,0.0769,0.0294,0,0,0.0547,0.0261,0.0409,20,68.7,-999,1,27,50.14,0,-999,50,26.92,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2472,1,6,8,106,10608,500002,0,1,1,271,258,302,277,341,347,334,322,0,0,1248,1204,2452,0.0185,0.0039,0.0199,0,0.0147,0.0029,0.009,0,0,0,0.0152,0.0017,0.0086,32,76.66,-999,2,31,79.67,140,17.51428571,87,28.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2473,1,3,1,103,10301,500054,0,1,1,121,86,114,101,105,103,101,87,0,0,441,377,818,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36.06,510,2,37,22.36,98,8.346938776,29,28.21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2474,1,6,3,106,10603,300106,1,2,1,135,136,158,155,186,206,218,214,0,0,697,711,1408,0.0593,0.0221,0.0633,0.0452,0.0484,0.0388,0.0275,0.014,0,0,0.0473,0.0295,0.0384,24,58.9,-999,1,19,74.1,31,45.41935484,55,25.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2475,1,6,4,106,10604,300112,0,2,1,264,273,280,295,336,325,355,318,0,0,1235,1211,2446,0.0606,0.0293,0.0357,0.0102,0.0685,0.0277,0.0423,0.022,0,0,0.0518,0.0223,0.0372,41,60.08,-999,2,63,38.66,237,10.32067511,109,22.44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2476,1,6,7,106,10607,300122,1,2,2,202,199,223,254,287,251,241,276,0,0,953,980,1933,0.0446,0.0151,0.0717,0.0157,0.0418,0.004,0.029,0.0217,0,0,0.0462,0.0143,0.03,39,49.92,-999,1,32,60.1,323,5.984520124,96,20.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2477,1,6,10,106,10610,321010,0,2,1,109,117,160,159,167,146,143,168,0,0,579,590,1169,0,0.0171,0.0188,0.0126,0.0299,0.0205,0.007,0.0179,0,0,0.0155,0.0169,0.0163,20,57.68,229,5,18,66.22,46,25.41304348,48,24.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2478,1,3,1,103,10301,300368,1,2,1,431,457,533,529,562,599,665,667,0,0,2191,2252,4443,0.0116,0.0088,0.0038,0.0019,0.0071,0.0184,0.009,0.009,0,0,0.0078,0.0098,0.0088,109,40.9,-999,1,128,34.72,508,8.746062992,210,21.16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2479,1,3,1,103,10301,300367,0,2,1,293,221,248,231,285,283,274,279,0,0,1100,1014,2114,0.0102,0.0045,0.0081,0,0,0.0035,0,0,0,0,0.0045,0.002,0.0033,38,55.9,-999,2,39,54.83,270,7.82962963,79,26.76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2480,1,3,1,103,10301,300369,0,2,1,81,72,101,59,73,94,105,80,0,0,360,305,665,0.0494,0.0139,0.1089,0,0.0137,0.0106,0.0381,0,0,0,0.0556,0.0066,0.0331,13,51.47,-999,0,27,25.08,42,15.83333333,36,18.47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2481,1,1,1,101,10101,300155,1,2,1,368,426,486,457,425,437,419,500,0,0,1698,1820,3518,0.0163,0.0094,0.0391,0.0197,0.0212,0.0206,0.0215,0.018,0,0,0.0253,0.017,0.021,67,52.87,-999,1,72,49.1,191,18.41884817,125,28.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2482,2,3,1,203,20301,300516,1,4,2,458,457,554,570,537,608,573,565,0,0,2122,2200,4322,0.0284,0.0197,0.0144,0.0088,0.041,0.0181,0.0297,0.0053,0,0,0.0283,0.0127,0.0204,83,52.07,-999,1,104,41.56,242,17.85950413,183,23.62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2483,3,19,16,319,31916,501213,0,1,1,64,40,64,44,57,45,36,49,0,0,221,178,399,0.0313,0,0,0,0,0.0222,0,0,0,0,0.009,0.0056,0.0075,10,38.54,360,1,25,15.66,0,-999,14,28.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2484,3,4,4,304,30404,502491,0,3,1,23,18,0,0,0,0,0,0,0,0,23,18,41,0.087,0.0556,0,0,0,0,0,0,0,0,0.087,0.0556,0.0732,21,1.95,472,0,29,1.41,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2485,3,1,1,301,30101,501022,0,3,1,21,14,15,18,9,11,17,16,0,0,62,59,121,0,0,0,0,0,0,0,0.0625,0,0,0,0.0169,0.0083,4,30.25,95,1,10,12.1,0,-999,4,30.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2486,3,1,1,301,30101,500131,0,1,1,113,134,133,119,121,125,93,116,0,0,460,494,954,0.0973,0.0448,0.0376,0.0336,0.2149,0.104,0.0215,0.0345,0,0,0.0957,0.0547,0.0744,10,98.43,277,3,5,196.86,11,86.72727273,31,30.77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2487,3,1,1,301,30101,500130,0,1,1,187,156,179,145,191,160,177,162,0,0,734,623,1357,0.0749,0.0192,0.095,0.0414,0.0628,0.025,0.0565,0.0247,0,0,0.0722,0.0273,0.0516,20,66.39,982,1,25,54.68,38,35.71052632,50,27.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2488,3,1,1,301,30101,500133,0,1,1,136,116,156,127,166,125,143,172,0,0,601,540,1141,0.0809,0.0172,0.0192,0.0472,0.0542,0.04,0.028,0.0349,0,0,0.0449,0.0352,0.0403,19,59.73,720,2,15,77.65,51,22.37254902,37,30.84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2489,3,1,1,301,30101,500129,0,1,1,157,163,163,161,171,177,162,171,0,0,653,672,1325,0.0382,0.0245,0.0245,0.0497,0.0117,0.0282,0.0926,0.0234,0,0,0.0413,0.0313,0.0362,19,71.58,299,4,20,66.08,63,21.03174603,42,31.55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2490,3,10,1,310,31001,500631,0,3,1,308,314,282,285,321,369,339,390,0,0,1250,1358,2608,0.0065,0.0191,0.039,0.0105,0,0,0.0059,0,0,0,0.012,0.0066,0.0092,25,104.32,-999,2,12,217.33,130,20.06153846,109,23.93,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2491,3,10,1,310,31001,502212,0,3,1,19,22,19,16,18,8,0,0,0,0,56,46,102,0.1053,0.1818,0.1053,0.0625,0.1667,0.375,0,0,0,0,0.125,0.1739,0.1471,1,102,30,3,13,7.85,8,12.75,4,25.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2492,3,3,1,303,30301,502031,0,3,1,5,11,12,13,16,5,0,0,0,0,33,29,62,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,135,0,0,-999,5,12.4,2,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2493,3,11,1,311,31101,500636,0,1,1,243,196,255,227,236,229,260,259,0,0,994,911,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,32,60.32,327,6,31,61.83,247,7.712550607,69,27.61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2494,3,12,1,312,31201,500965,0,1,1,113,94,135,106,117,95,95,112,0,0,460,407,867,0.0177,0.0319,0,0.0094,0,0,0,0,0,0,0.0043,0.0098,0.0069,26,33.35,702,1,24,36.13,153,5.666666667,67,12.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2495,3,11,1,311,31101,500404,0,1,1,96,58,109,74,119,102,104,85,0,0,428,319,747,0.0417,0,0.0459,0,0.0252,0.0294,0.0481,0,0,0,0.0397,0.0094,0.0268,19,40.04,414,2,25,29.44,116,6.439655172,34,21.97,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2496,3,12,1,312,31201,500967,0,3,1,157,130,128,134,141,130,138,134,0,0,564,528,1092,0.0382,0.0385,0.0234,0.0149,0.0355,0.0308,0.0072,0.0224,0,0,0.0266,0.0265,0.0266,15,72.8,745,1,17,64.24,349,3.128939828,29,37.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2497,3,12,1,312,31201,500966,0,1,1,39,35,39,33,35,30,35,34,0,0,148,132,280,0.1026,0.0286,0,0.0606,0.0571,0,0,0,0,0,0.0405,0.0227,0.0321,4,70,150,2,4,70,90,3.111111111,10,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2498,3,11,1,311,31101,500405,0,3,1,37,31,50,44,46,45,64,48,0,0,197,168,365,0,0.0323,0,0,0,0.0444,0,0,0,0,0,0.0179,0.0082,8,45.63,360,1,6,60.83,103,3.54368932,18,20.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2499,3,4,3,304,30403,300707,1,2,1,340,287,317,327,345,315,382,377,8,6,1392,1312,2704,0.0088,0.0105,0.0221,0.0245,0.0116,0,0.0183,0.0106,0,0,0.0151,0.0114,0.0133,78,34.82,-999,2,63,43.03,809,3.342398022,121,22.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2500,3,4,7,304,30407,300703,1,2,1,144,168,179,159,188,137,207,188,0,0,718,652,1370,0.0208,0.0238,0.0615,0.0126,0.0691,0.0146,0.0097,0.0266,0,0,0.0404,0.0199,0.0307,56,24.6,-999,1,68,20.19,1097,1.248860529,66,20.76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
2501,3,4,7,304,30407,306601,1,2,1,158,136,150,198,191,157,192,176,0,0,691,667,1358,0.019,0.0368,0.0733,0.0202,0.0838,0.0573,0.0677,0.0284,0,0,0.0622,0.0345,0.0486,25,54.32,706,2,24,57.33,1131,1.200707339,57,23.82,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,1
